8;1;01;Gas-Niedertemperaturgerät 120-400 kW (Standgerät);pcs.;A1-A3;0.0;2842.14547841881
8;1;01;Gas-Niedertemperaturgerät 120-400 kW (Standgerät);pcs.;C2;0.0;9.26922447808351
8;1;01;Gas-Niedertemperaturgerät 120-400 kW (Standgerät);pcs.;C3;0.0;71.5793757366748
8;1;01;Gas-Niedertemperaturgerät 120-400 kW (Standgerät);pcs.;C4;0.0;1.8038391407869
8;1;01;Gas-Niedertemperaturgerät 120-400 kW (Standgerät);pcs.;D;0.0;-507.68438702797
2;11;02;Zellulosefaserplatten;m3;A1-A3;80.0;-19.9935192139273
2;11;02;Zellulosefaserplatten;m3;C1;80.0;0.0
2;11;02;Zellulosefaserplatten;m3;C2;80.0;0.222804958034158
2;11;02;Zellulosefaserplatten;m3;C3;80.0;176.14548350807
2;11;02;Zellulosefaserplatten;m3;D;80.0;-69.6377903027974
2;5;01;Phenolharz Hartschaum;m3;A1-A3;40.0;87.3203155803987
2;5;01;Phenolharz Hartschaum;m3;C1;40.0;0.0
2;5;01;Phenolharz Hartschaum;m3;C2;40.0;0.111402479017079
2;5;01;Phenolharz Hartschaum;m3;C3;40.0;90.0278781780489
2;5;01;Phenolharz Hartschaum;m3;D;40.0;-31.9992472226862
8;1;03;Öltank PE-HD (1500);pcs.;A1-A3;0.0;219.294586800003
8;1;03;Öltank PE-HD (1500);pcs.;C2;0.0;0.547187052880278
8;1;03;Öltank PE-HD (1500);pcs.;C3;0.0;309.109972023171
8;1;03;Öltank PE-HD (1500);pcs.;D;0.0;-128.853359525002
9;2;07;Trinkwasser;kg;A1-A3;1.0;0.0001280154307524
1;3;20;Kunststeinplatte (Epoxidharz gebunden);m2;A1-A3;52.0;28.35048721309
1;3;20;Kunststeinplatte (Epoxidharz gebunden);m2;A4;52.0;15.9759314513486
1;3;20;Kunststeinplatte (Epoxidharz gebunden);m2;C1;52.0;0.0373812686548753
1;3;20;Kunststeinplatte (Epoxidharz gebunden);m2;C2;52.0;0.144823222722203
1;3;20;Kunststeinplatte (Epoxidharz gebunden);m2;C3;52.0;0.381535379948193
1;3;20;Kunststeinplatte (Epoxidharz gebunden);m2;D;52.0;-0.106807018901216
8;5;01;Fahrstuhl - Grundkomponenten (stockwerkunabhängig);pcs.;A1-A3;0.0;5193.00013462015
8;5;01;Fahrstuhl - Grundkomponenten (stockwerkunabhängig);pcs.;C2;0.0;16.5166727114953
8;5;01;Fahrstuhl - Grundkomponenten (stockwerkunabhängig);pcs.;C3;0.0;37.3937038362231
8;5;01;Fahrstuhl - Grundkomponenten (stockwerkunabhängig);pcs.;C4;0.0;4.88271252909944
8;5;01;Fahrstuhl - Grundkomponenten (stockwerkunabhängig);pcs.;D;0.0;-1579.64215731077
8;4;04;Leuchtstoffröhre T5-14W;pcs.;A1-A3;0.0;0.288067956707513
8;4;04;Leuchtstoffröhre T5-14W;pcs.;C2;0.0;0.0003738747595627
